question_id	question_text
1857875	Why do liberals refuse to accept logic/facts and only rely on emotion in arguments?
3827	Why is there much controversy concerning the division of the 19 municipalities?
2391	Why is a particular chestnut tree in Geneva considered special?
2713171	What does the sentence's mean?
899	Why are different alloys of copper produced?
2980	Compared To Other Metals How Do Iron Layers Form Relative To Oxydative Chemestry?
2716897	why do bubbles form in a glass of soda?
1073	Why is data and traffic on the internet monitored?
1114	What did Ancient Greeks and Romans note about ancient kingdoms in Bangladesh?
234	What is the correlation between the soil type and the drainage basin?
3248169	What is the name of an annually grown flower?
453	What are the details of Lisbon's status as a capital city?
1952	How did Jazz morph into an art form?
796	Why is it important to educate the public about archaeology?
3757	What is the Turkish Language Association charged with?
422	How do checks and balances make up a theoretical pillar of the government?
3598	What is the climate of Jakarta?
4377784	what is front elevation?
3024	What was the East India Company's role in the opium trade?
905674	how should i kill fleas of my pregnant dog?
2061	Why was the United States Army not a strong as it once was during the Vietnam War?
4117	How did contact with Portugal in the 16th century affect Japan?
3085220	why is the top of your nail white?
2195	How have the great powers recognized at the Congress of Vienna shifted since that time?
1860504	How can you tell if yeast is good before using it?
3338	How did the term Atheism originate?
458	In what ways does an executive have the power to govern?
1844896	How to cook Angus burgers?
1819	How does the Nomination File contribute to establishing a World Heritage site?
1253	What is the climate of the Great Dividing Range?
555476	what does the word Tuscan mean?
815	We understand that Gold's atomic number of 79 gives it some awesome characteristics in the universe. Can you elaborate a bit further on this question?
4002	are Hydroelectric being used today?
195677	How do i get rid of a sore throat and a irratating cough?
22	What conditions allow for the formation of a tornado?
2954	What are the educational averages for White Americans?
321	What were the specific terms of the Potsdam Declaration for Japan?
3919	How has the local presence of Cantonese been contentious?
2456744	Why is Grand Theft Auto so popular?
3839	How are the Poles origins related to the Slavic nations
207747	what is GDP?
4011	What was the global significance of the Treaty of Tordesillas?
1133	What effect do the box office numbers for films have on TV ratings for the Academy Awards?
3345	What is the history of the first settlers of Toronto?
2461	Why were aircraft carriers moved to the Great Lakes in World War II and what purpose did they serve?
3921	Why was the Hollywood hotel built?
929	"How did the ""British Invasion"" start?"
842	What place does Thomas Watson, Sr. occupy in the creation of IBM, the invention of artificial intelligence & how does NASA figure into this picture?
1965	What was the influence of Frederick Thomas Pilkington on gothic rchitecture?
1705597	Why feed the trolls?
2520	What did the article of Charlotte Natari state on mixed race children?
144514	how can i have wide curvy hips?
3406	How did the decline in armed conflicts affect Africa?
907	What legally constitutes as a municipal corporation?
3649	How did manufacturing evolve into its present centralized system?
2430	What are varying definitions of mathematics?
1322383	How do you get into politics?
1176673	What do the numbers 69 mean?
2905	What do civil and political rights include?
1517	Who used, and occupied the land of Melbourne prior to the arrival of settlers?
2191	How did Iron use affect the Korean culture?
2687	What is the history of the Paralympics?
3826	What is the meaning of the name Brussels?
4153039	How do I stop my parents blaming me for all their arguements?
2543919	WHat is the easiest way to make chocolate mousse?
3080	What were the effects of the Soviet era on Moscow?
761742	How can I become a playa?
669	How does the ideological model for the Guardian differ from other profit-based newspapers?
4338314	Are you supposed to feed a fever and starve a cold or starve a fever and feed a cold?
849151	in terms of newtons law, why would a ball roll to the back of a wagon when pulled forward ?l?
3183	How does Malaysia combine English common law and Sharia law?
4380573	Why is it 12:56 why not 11:00?
3587	What kinds of war crimes were committed by the Japanese military in World War II?
220575	how do you use lube?
201	Briefly give the history of the Superbowl in the 1960s and then the 70s, and then explain what major event occurred between the two.
2968	How did Nazism get its name?
3428664	"What is ""double dipping""?"
1786	What were the conclusions of the independent panel set up by the BBC Trust in 2006?
643	What were the causes of Russia's ejection from the G7?
2481	In Retrospect, How Did the Miami Of Yore Turn Into Today's MIAMI.
3772	What is the geography of Saint Petersburg?
781	What were some security concerns for the 2012 Summer Olympics?
1183	What is uranium?
3937630	Why do people believe everything that Hollywood says about Witches that is bad?
865	In what ways did the British African colonies participate in the war?
2531329	Why do some men spit into the urinal before urinating?
3416	"How is the word ""suburb"" used in Britain and Ireland?"
1397	"How did the term ""Anglo-Saxon"" originate?"
3399	Why is the distinction between north Africa and much of sub saharan African historically and ecologically significant?
3255	What is a government?
4138	What is the origin of the term lingua franca?
3547791	how do i cure tick infestation (bad) in a dogs ears)?
2248	How is the law enforcement of Pakistan structured?
830063	why cant u keep your eyes open when u sneeze?
3140	How did Hitler's successor surrender?
144579	What effect did the US withdrawal from S. Vietnam have on southeast Asia?
